"subq","tags"
"N03quad_15x10","113190 113192 188987 188988 188989 188990 188991 188992 72891 72902 72903 72905 72906 72907 72923"
"N03quad_15x15","113188 113198 188993 72890 72899 72900 72901"
"N03quad_15x5","113118 113120 114674 191443 191444 191445 191446 191447 191448 191449 191450 72921 72922 72924"
"N03quad_5x0","191457 191458 191461 72855 72856 72858 72859"
"N03quad_5x10","188983 188984 188985 72889"
"N03quad_5x15","113180 188996 72876 72879 72880 72881 72882 72883 72884 72885 72887"
"N03quad_5x5","113162 113166 113168 191436 191437 191438 191439"
"N04quad_0x0","113366 189001 189002 189003 189004 72939 72940 72943"
"N04quad_0x10","113368 186751 72964 72965 72966"
"N04quad_0x15","114458 114460 114466 186748 186749 186750 72967 72968"
"N04quad_0x5","113364 189021 189022 189023 72945 72949"
"N04quad_10x0","189005 189006 189007 189008 189009 72991"
"N04quad_10x10","186754 72976 72978 72979"
"N04quad_10x15","186736 186737 186738"
"N04quad_10x5","113382 113384 189026 72975 72994 72996 72997"
"N04quad_15x0","189010 189011 73109 73110 73111 73112 73113 73114"
"N04quad_15x10","189027 189028 189029 189030 189031 189032 189033 72986 72988 74189 74190 74191"
"N04quad_15x15","186739 186740 72984"
"N04quad_15x5","113398 113400 189012 189013 189014 189015 189016 189018 189019 189020 4701 72998 73101 73102 73103 73105 73106 73108"
"N04quad_5x0","113332 72934 72959 72960 72961"
"N04quad_5x10","113374 186752 186753 72963 72973 72974"
"N04quad_5x15","114450 186734 186735 72969 72970"
"N04quad_5x5","113356 189024 189025"
"N05quad_0x0","114474 186741 186743 186744 186745 73001 73002 73004 73005 73007 73008"
"N05quad_0x10","114662 114672 189089 73025"
"N05quad_0x15","114644 114648 114654 189042 189043 189044"
"N05quad_0x5","189084 189085 189086 189087 189088 73011 73012 73014 73015 73016 73017"
"N05quad_10x0","189071 189072 189073 189074 189075 189076 73058 73061 73062 73065"
"N05quad_10x10","114564 114566 114568 189092 189093 189094 189095 73038 73040 73072 73077"
"N05quad_10x15","114588 189035 189036 189037 73044 73045"
"N05quad_10x5","114490 189081 189082 189083 73070 73074 73075"
"N05quad_15x0","189077 189078"
"N05quad_15x10","114560 114574 114584 189096 189097 189098 189099"
"N05quad_15x15","114576 114578 114586 114684 189034 189100 73046 73047 73048 73050 73051 73053"
"N05quad_15x5","114554 189079 189080 73073"
"N05quad_5x0","186742 186746 186747 189067 189068 189069 189070 73021"
"N05quad_5x10","114602 114680 114682 189090 189091 190901 51045 73035 73037"
"N05quad_5x15","114592 114646 189038 189039 189041 73031"
"N05quad_5x5","114488"
"N06quad_0x0","14306 14310 14312 189045 189046 189047 189048 189049 189050 73083 73100"
"N06quad_0x15","114396 185534 185535 186797 186798 186799 186800"
"N06quad_0x5","114326 14314 189058 189059 189060 189061 73090"
"N06quad_10x0","114370 189053 189054"
"N06quad_10x10","114336 114342 185552 185553 185554 73131 73132 73133 73135 73136"
"N06quad_10x15","114382"
"N06quad_10x5","114338 185563 185564 185565 50681 73143 73146 73148"
"N06quad_15x0","189055 189056 189057 73155"
"N06quad_15x10","114350 114352 114354 185555 185556 185557 185558 185559"
"N06quad_15x15","185544 185545 185546 185547"
"N06quad_15x5","114356 114358 185560 185561 185562 73150 73151 73152 73154"
"N06quad_5x0","189051 189052 73144"
"N06quad_5x10","185548 185549 185550 185551 73129 73130"
"N06quad_5x15","18551 185536 185537 185538 185539 185540 185542 185543 73121 73122 73123 73124 73125 73127 73139"
"N06quad_5x5","185566 189062 189063 189064 189065 189066 73093 73094 73097 73098"
"N07quad_0x0","112416 186795 186796 73162 73163 73165 73166"
"N07quad_0x10","186767 186768 186769 186770 186771 186772 73195 75596"
"N07quad_0x15","187087 187088 187089 187090 187091 187092 187093 187094 187095 187096 187097 187098 73197"
"N07quad_0x5","186773 186774 186775 186776 186777 73164 73169 73170 73171 73173 73174 73175 73176 73177 73179 73181"
"N07quad_10x0","112430 186789 186790 186791 73237 73238 73256 73257"
"N07quad_10x10","187068 187069 187070 73218 73249 73251"
"N07quad_10x15","187079 187080 73224 73225 73230"
"N07quad_10x5","112400 112498 186782 73241 73243 73244 73248"
"N07quad_15x0","110010 186787 186788 73254 73258"
"N07quad_15x10","187072 187073 187074 187075"
"N07quad_15x15","110042 187076 187077 187078 73232 73233 73234 73235"
"N07quad_15x5","110016 186783 186784 186785 186786 73255"
"N07quad_5x0","186792 186793 186794 73187 73189"
"N07quad_5x10","187067"
"N07quad_5x15","187081 187082 187083 187084 187085 187086 73204 73208"
"N07quad_5x5","186778 186779 186780 186781 73180 73185 73186 73240"
"N08quad_0x0","187001 187002 187003 187004 187005 187006 73201 73265"
"N08quad_0x10","114389 114391 188918 188919 188920 73270 73285"
"N08quad_0x15","18673 186732 187099 187100 188917 73289 73293"
"N08quad_0x5","114387 188913 188914 188915 188916 73268"
"N08quad_10x0","112988 187015 187016 187017 73312 73313"
"N08quad_10x10","114508 114510 186701 186702 186703 186704 186705 188924 188925 188949 73297"
"N08quad_10x15","186714 186715 186716 186717 186718 186719 186720 186721 186722 186723 186724 186725 186726 73301 73304"
"N08quad_10x5","112433 188901 188902 188903 188947 73314 73315"
"N08quad_15x0","112467 187018 187019 187020 187021 73322 73323 73324"
"N08quad_15x10","186706 186707 186708 186709 188951 73308 73309 73310 74542 74543"
"N08quad_15x15","114522 114532 114534 186710 186711 186712 186713 73466"
"N08quad_15x5","112459 112461 112463 186061 188948 188950 73317 73320"
"N08quad_5x0","187007 187008 187009 187010 187011 187012 187013 187014 73207 73211 73212 73277 73279 73280"
"N08quad_5x10","188921 188922 188923 73296"
"N08quad_5x15","112415 112419 112421 186727 186728 186729 186730 186731 73290"
"N08quad_5x5","112427 112429 112431 114379 188904 188905 188906 188907 188908 188909 188911 188912 18910 73271 73272 73273 73274 73275"
"N09quad_0x0","114317 191423 191424 73294 73328 73329 73330 73331 73335 73336"
"N09quad_0x10","114333 194892 194893 194894 194895 194897 194899 73358 73361 73362 73364 73365 73366 73367 73369"
"N09quad_0x15","114351 193897 194896 194898 73373 73374 73377"
"N09quad_0x5","194869 194871 194873 194874 73333 73342 82474"
"N09quad_10x0","191428 191429 191430 73425 73426 73427 73429 73430 73431 73432 73433 73434 73435"
"N09quad_10x10","194887 194888 73385 73386 73387 73397 73398 73442"
"N09quad_10x15","188967 193899 73404"
"N09quad_10x5","112954 73436 73437 73445"
"N09quad_15x0","112964 112976 191431 191432 191433 191434 193896 73456 73457 73460 73462 73463"
"N09quad_15x10","112962 194882 194883 194885 194886 73413 73415 73416 73417 73418 73419 73421"
"N09quad_15x15","188970 188971 188972 188973 188974 188975 73407 73408 73409 73410 73412"
"N09quad_15x5","194880 194881 73447 73449 73450 73453 73454 73455"
"N09quad_5x0","191426 191427 73352 73355"
"N09quad_5x10","114343 194884 194889 194891 194900 73383 73384 73388 73389 73390 73391 73392 73394"
"N09quad_5x15","193898 73379 73380"
"N09quad_5x5","194875 194876 194877 194878 194879 73325 73340 73343 73345 73346 73348 73349 73350 73351 73354 73440 73441"
"N10quad_0x0","194557 194558 194559 194560 73467 73468 73469"
"N10quad_0x10","112327 193091 193092 193093 193094 73478 73480"
"N10quad_0x15","112331 112333 193286 193287 193288 73482 73483 73486 82473"
"N10quad_0x5","112317 193088 193089 193090"
"N10quad_10x0","112350 194563 194564 194565 194566 77519"
"N10quad_10x10","193096 193097 73490 73491"
"N10quad_10x15","112334 112349 193290 193291 193292 193293 193294 193295 193296 73493 73496"
"N10quad_10x5","193084 193085 77509 77511 77512"
"N10quad_15x0","193078 193079 193300 77516 77517 77518"
"N10quad_15x10","112340 193098 77505 77506"
"N10quad_15x15","112328 193099 193100 193297 193298 193299 73497 77503"
"N10quad_15x5","193080 193081 193082 193083 77507 77513 77514"
"N10quad_5x0","112359 112363 194561 194562 73470 73471 73474 73476"
"N10quad_5x10","112353 193095"
"N10quad_5x15","112341 112343 112345 193289 73487 73488"
"N10quad_5x5","193086 193087"
"N11quad_0x0","112365"
"N11quad_0x10","112375 193234 193235 77523 77524 77525"
"N11quad_0x15","193243"
"N11quad_0x5","193233"
"N11quad_10x0","193278 193279 193280 77557 77559 77560"
"N11quad_10x10","193238 193239 193240 77530 77538 77541"
"N11quad_10x15","193248 193249 77542"
"N11quad_10x5","193268 193269 193270 77537 77563 77564 77567 77568"
"N11quad_15x0","193275 193276 193277 77501"
"N11quad_15x10","112388 193241 193242 77534 77552"
"N11quad_15x15","193250 193251 193252 193253 193254 193255 193256 193257 193285 77546"
"N11quad_15x5","112358 112392 193271 193272 193273 193274 77569 77570 77571 77573 77574"
"N11quad_5x0","193281 193282 193283 193284 77521 77522"
"N11quad_5x10","105829 105863 112387 193236 193237"
"N11quad_5x15","112399 193244 193245 193246 193247 77527 77528"
"N11quad_5x5","193267"
"N12quad_0x0","193258 193259 77581"
"N12quad_0x10","194802 194803 194804 77590"
"N12quad_0x15","113931 77592 77593 77594"
"N12quad_0x5","113905 113907 113911 193041 77583"
"N12quad_10x0","113944 193262 193263 77626"
"N12quad_10x10","113952 194812 194813 194814 194815 77602 77604 77605"
"N12quad_10x15","113956 194823 77608 77609 77611 77612 77613"
"N12quad_10x5","193035 193036 77627 77628 77630"
"N12quad_15x0","113970 193264 193265 77635"
"N12quad_15x10","113954 194817 194818 194819 194820 194821 74821 74839 77620 77621 77623 77624"
"N12quad_15x15","113960 113964 113966 194822 3279 77614 77615 77617 77618 77619"
"N12quad_15x5","113968 193034 193266 77625 77629 77634"
"N12quad_5x0","193261 50006 77588"
"N12quad_5x10","113925 194805 194806 194807 194808 194809 194810 194811 77600"
"N12quad_5x15","194824 194825 77595"
"N12quad_5x5","113903 113945 113949 113951 193037 193038 193039"
"N13quad_0x0","77637 77638 77640 77641"
"N13quad_0x10","113908 113989 113993 113995 191486 191495 191496 191497 76075 76076 76077 76080 76134 77658 77660 77662 77664"
"N13quad_0x15","112001 112003 112005 113999 191472 191473 191474 191475 191476 191477 76064 77665 77666 77667 77669 77670 77671 77672 77673 77674"
"N13quad_0x5","191485 191489 191490 76132"
"N13quad_10x0","113978 113980 113982 194828 77610 77710 77712"
"N13quad_10x10","112004 112015 114000 191481 191483 191484 191491 77683 77684 77685 77688 77706"
"N13quad_10x15","112013 112014 112018 191471 191482 77690 77691 77694 77695"
"N13quad_10x5","113998 191499 191500 194834 77717"
"N13quad_15x0","112040 113986 113988 113992 194830 194831 194832 77723 77725 77727"
"N13quad_15x10","112010 112012 191478 191479 191480 74909 74910 77703 77705 77707 77708 77709 77720"
"N13quad_15x15","112016 112022 191469 191470 51072 74911 77698 77700 77701 77702 82472"
"N13quad_15x5","112034 113994 113996 194833 77718 77721 77722"
"N13quad_5x0","112033 113967 113969 113973 194826 194827 77653"
"N13quad_5x10","112019 112021 191492 191493 191494 77654 77655 77677 77682 77686"
"N13quad_5x15","112009 77675 77676 77689"
"N13quad_5x5","112029 113979 113985 191487 191488 191498 77644 77647 77649 77650"
"N14quad_0x0","113403 191467 24739 24741 24745 24747 77729 77730 77731 77732"
"N14quad_0x10","76270 77749 77750 77751 77752 77756 77757"
"N14quad_0x15","194856 194857 194858 194859 194860 24759 24763 24767 24769 77759 77760 77761 77762 77764 77765 77767 77768 77769"
"N14quad_0x5","193221 24749 24753 24755 24757 77735 77736 77737 77738 77740 77741 77742 77753 77754"
"N14quad_10x0","193201 193203 193204 193205 193206 193207 193208 77697 77820 77821 77822 77834 77835 77840"
"N14quad_10x10","113404 113422 113424 193223 193224 193226 193227 193228 193229 77781 77785 77786 77787 77788 77789 77790 77791 77816"
"N14quad_10x15","113408 113410 113414 113428 113430 193967 193968 193969 194863 194864 194865 194866 194867 194868 77793 77794 77795 77796 77797 77798 77799 77800 77801 77802 77803"
"N14quad_10x5","193216 193217 193218 193219 24794 77825 77826 77828 77829"
"N14quad_15x0","112024 113446 193209 193210 193211 193212 193213 77833 77838 77842 77843"
"N14quad_15x10","113418 113436 193230 193231 193232 194835 194836 77808 77809 77811 77812 77813 77814 77815 77817 77819"
"N14quad_15x15","113416 193970 193971 193972 193973 193974 193975 193976 77805 77806 77807 77950"
"N14quad_15x5","113442 193214 193215 74970 77831 77832"
"N14quad_5x0","191466 24797 77743 77744 77745 77746 77747 77823"
"N14quad_5x10","193222 77748 77778 77779 77780 77782 77783"
"N14quad_5x15","194861 194862 24771 24773 24775 24777 24785 77763 77766 77770 77772 77774 77775 77776 77777"
"N14quad_5x5","193220 24789 24793 24795 77784"
"N15quad_0x0","113483 113489 113493 113497 194777 194778 194779 77844 77845 77846 77847 77848 77849 77850 77851 77852 77853 77854 77855"
"N15quad_0x10","113507 194790 194791 77880"
"N15quad_0x15","193181 193182 193183 193184"
"N15quad_0x5","113505 194786 194787 194788 194789 77858 77860 77861 77862 77864 77868"
"N15quad_10x0","113412 113432 113616 113664 194780 77913 77914 77915 77916 77917 77918 77919 77921 77923 77940 77942 77945"
"N15quad_10x10","113624 113626 113634 194796 194797"
"N15quad_10x15","113636 113638 113640 193177 193178 77896 77897 77898"
"N15quad_10x5","113622 77924 77925 77926"
"N15quad_15x0","113656 113658 113662 194781 194782 77932 77933 77936 77937 77938 77946 77947 77949"
"N15quad_15x10","113644 194798 194799 77894 77908"
"N15quad_15x15","113650 193176 194800 77899 77901 77902 77905 77907"
"N15quad_15x5","113646 113654 194783 194784"
"N15quad_5x0","113539 24781 77872 77873 77874 77875 77877 77922"
"N15quad_5x10","194792 194793 194794 194795 77870 77871 77878 77895"
"N15quad_5x15","113535 113630 193179 77891"
"N15quad_5x5","113519 113523 113525 113531 113632 194785"
"O00quad_0x0","194723 194724 194725"
"O00quad_0x10","194751 194752 194753 194754 194755 194756 194757 194758 194759 194760 73860 73865 73872 73885 73886 73887 73888"
"O00quad_0x15","193357 4671 73858 73861"
"O00quad_0x5","194704"
"O00quad_10x0","194718 194719 4716 4726"
"O00quad_10x10","194766 194767 194768 194769"
"O00quad_10x15","193353 193354 193355 193356 4859 73910"
"O00quad_10x5","194707 194708 194709 194710 194711"
"O00quad_15x0","194716 194717 73914"
"O00quad_15x10","194770 194772 73901 73902 73904"
"O00quad_15x15","193351 193352 193371 194773 194774 194775 4752 73889 73892 73893"
"O00quad_15x5","194712 194713 194714 194715"
"O00quad_5x0","194720 194721 194722 4865"
"O00quad_5x10","194761 194762 194763 194764 194765 73869 73873 73878"
"O00quad_5x15","4677"
"O00quad_5x5","194705 194706 73881"
"O01quad_0x0","73919 73920"
"O01quad_0x10","193326 4539 4549 73936 73937 73939 73940 73941"
"O01quad_0x15","193349 193350 193372 193373 193374 193375 72665 73942 73943 73944 74048"
"O01quad_0x5","193325 194749 194750 4535 4547 73922 73923 73924"
"O01quad_10x0","4420"
"O01quad_10x10","193331 193332 193333 193334 193335 4430 4559 73998 73999 74001 74002"
"O01quad_10x15","186064 193344 73952 73961 73964 74003 74004 74006 74007 74008 74043 74089"
"O01quad_10x5","194740 194741 194742 194743 194744 194745 73929 73956 73995 73996 74015 74016"
"O01quad_15x0","194736 194737 194738 194739 4418 4422 74013"
"O01quad_15x10","193336 193337 193338 193339 4456 73986 73987 73988 73989 73990 73993"
"O01quad_15x15","193340 193341 193342 193343 73965 73966 73967 73968 73969 73970 73972 73973 73974 73975 73977 73978 73979"
"O01quad_15x5","4436 4460 73992 74017 74018 74019"
"O01quad_5x0","194735 4543 4579 73931 73934"
"O01quad_5x10","193327 193328 193329 193330 4557 73946 73957"
"O01quad_5x15","193346 193347 193348 4565 4857 73948 73949 73951"
"O01quad_5x5","194746 194747 194748 4587 73925 73933 73958 73959"
"O02quad_0x0","193120 193121 193122 193123 193124 4789 4791 74020 74022 74026 74050"
"O02quad_0x10","193101 4813"
"O02quad_0x15","192928 74052"
"O02quad_0x5","193102 193103 4809 74027 74029 74030 74032 74034"
"O02quad_10x0","193117 193118 4610 4855 74090 74091"
"O02quad_10x10","194727 4638 74079 74081"
"O02quad_10x15","194732 4642 4644 74057 74064 74068 74082 74083 74150"
"O02quad_10x5","193107 193108 193109 4618"
"O02quad_15x0","193115 193116 4676 4678 4680 74084 74086"
"O02quad_15x10","104728 192836 4509 74069 74070 74071 74072 78085"
"O02quad_15x15","194729 194730 194731 4652 74066 74067"
"O02quad_15x5","193110 193111 193112 193113 193114 74078 74097 74099 74100 74101"
"O02quad_5x0","193119 4849 4853 74044 74045 74046"
"O02quad_5x10","194726 4847"
"O02quad_5x15","194733 4827 4829 4831 74053 74054 74058"
"O02quad_5x5","193104 193105 193106 4807 4851 74035 74039 74040"
"O03quad_0x0","193185 193200 4731"
"O03quad_0x10","193398 193399 193400 74131"
"O03quad_0x15","193125 193170 193172 193173 193174 193175 4751 74120 74122"
"O03quad_0x5","193389 193390 193391 193392 193393 193394 193395 193396 193397 74103 74107 74108"
"O03quad_10x0","193191 193194 193196 193199 4554 74154 74156 74157"
"O03quad_10x10","193155 193156 193157"
"O03quad_10x15","193161 193162 193163 193164 193165 193166 4574 4580 74146 74147"
"O03quad_10x5","193378 193379 193380 193381"
"O03quad_15x0","193190 193192 193193 193198 74148"
"O03quad_15x10","4590 4592 74140 74141 74142"
"O03quad_15x15","193158 193159 193160 74135 74143"
"O03quad_15x5","193195 193376 193377 4570 4596 74162 74165 74166 74169"
"O03quad_5x0","193186 193187 193188 193189 4775 4825"
"O03quad_5x10","193151 193152 193153 193154 4769 74130"
"O03quad_5x15","193167 193168 193169 4761 74125 74126 74127"
"O03quad_5x5","193382 193383 193384 193385 193386 193387 193388 4741 4777 74109 74110 74111 74113 74114"
"O04quad_0x0","192063 192064 4683 50376 74186"
"O04quad_0x10","192077 192078 192079 4711 74187 74203"
"O04quad_0x15","192098 192099 4713 74194 74197"
"O04quad_0x5","74172 74204"
"O04quad_10x0","192071 74219 74222"
